frame,time,Ball_z,Ball_y,Ball_x,French B4guette_x,French B4guette_y,French B4guette_z,User-63f82723dc_x,User-63f82723dc_y,User-63f82723dc_z,User-63f82723dc_boost,Sayonara_Sammy12_x,Sayonara_Sammy12_y,Sayonara_Sammy12_z,Sayonara_Sammy12_throttle,Sayonara_Sammy12_boost,GMON3YSTR8CASH_x,GMON3YSTR8CASH_y,GMON3YSTR8CASH_z,GMON3YSTR8CASH_boost,GMON3YSTR8CASH_throttle,French B4guette_throttle,GMON3YSTR8CASH_steer,User-63f82723dc_throttle,Sayonara_Sammy12_steer,French B4guette_boost,French B4guette_steer,French B4guette_handbrake,User-63f82723dc_steer,GMON3YSTR8CASH_handbrake,Sayonara_Sammy12_handbrake,User-63f82723dc_handbrake,French B4guette_jump,French B4guette_double_jump,User-63f82723dc_jump,User-63f82723dc_double_jump,Sayonara_Sammy12_jump,Sayonara_Sammy12_double_jump,GMON3YSTR8CASH_jump,GMON3YSTR8CASH_double_jump
6399,259.22348,92.74,0.0,0.0,0.0,4607.46,17.01,0.0,-4607.46,17.01,33.0,2047.76,-2559.76,17.01,0.992,0.0,-2045.36,2557.36,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,0.992,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6400,259.25693,92.74,0.0,0.0,0.0,4594.38,17.01,0.0,-4594.38,17.01,33.0,2041.62,-2553.09,17.01,0.992,0.0,-2045.36,2557.36,17.01,83.0,0.992,0.992,0.0,0.992,-0.172,67.0,0.992,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6401,259.29037,92.74,0.0,0.0,0.0,4594.38,17.01,0.0,-4594.38,17.01,33.0,2041.62,-2553.09,17.01,0.992,0.0,-2031.4,2543.4,17.01,83.0,0.992,0.992,0.0,0.992,-0.172,67.0,0.992,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6402,259.32382,92.74,0.0,0.0,0.0,4594.38,17.01,0.0,-4594.38,17.01,33.0,2041.62,-2553.09,17.01,0.992,0.0,-2031.4,2543.4,17.01,83.0,0.992,0.992,0.0,0.992,-0.172,67.0,0.992,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6403,259.35727,92.74,0.0,0.0,0.0,4557.4,17.01,0.0,-4565.09,17.01,33.0,2024.44,-2534.98,17.01,0.992,0.0,-2012.21,2524.21,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,0.992,1.0,0.805,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6404,259.39072,92.74,0.0,0.0,0.0,4549.13,17.01,0.0,-4565.09,17.01,33.0,2024.44,-2534.98,17.01,0.992,0.0,-2006.36,2518.36,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,0.992,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6405,259.42416,92.74,0.0,0.0,0.0,4549.13,17.01,-0.66,-4515.83,17.01,33.0,1993.27,-2502.48,17.01,0.992,0.0,-2006.36,2518.36,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,0.992,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6406,259.4576,92.74,0.0,0.0,-0.23,4499.35,17.01,-0.66,-4515.83,17.01,33.0,1993.27,-2502.48,17.01,0.992,0.0,-1971.13,2483.13,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,-0.5,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6407,259.49106,92.74,0.0,0.0,-1.15,4481.98,17.01,-0.66,-4515.83,17.01,33.0,1993.27,-2502.48,17.01,0.992,0.0,-1958.71,2470.71,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,-0.984,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6408,259.5245,92.74,0.0,0.0,-5.19,4444.25,17.01,-7.85,-4458.31,17.01,33.0,1954.86,-2462.33,17.01,0.992,0.0,-1931.44,2443.44,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6409,259.55795,92.74,0.0,0.0,-7.28,4430.84,17.01,-7.85,-4458.31,17.01,33.0,1954.86,-2462.33,17.01,0.992,0.0,-1921.65,2433.65,17.01,83.0,0.992,0.992,0.0,0.992,0.0,67.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6410,259.5914,92.74,0.0,0.0,-7.28,4430.84,17.01,-23.44,-4398.14,17.01,32.0,1912.76,-2418.31,17.01,0.992,32.0,-1921.65,2433.65,17.01,83.0,0.992,0.992,0.0,0.992,0.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6411,259.6249,92.74,0.0,0.0,-22.8,4366.23,17.01,-23.44,-4398.14,17.01,32.0,1912.76,-2418.31,17.01,0.992,32.0,-1873.46,2385.46,17.01,31.0,0.992,0.992,0.0,0.992,0.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6412,259.65836,92.74,0.0,0.0,-22.8,4366.23,17.01,-23.44,-4398.14,17.01,32.0,1912.76,-2418.31,17.01,0.992,32.0,-1873.46,2385.46,17.01,31.0,0.992,0.992,0.0,0.992,0.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6413,259.6918,92.74,0.0,0.0,-22.8,4366.23,17.01,-23.44,-4398.14,17.01,32.0,1912.76,-2418.31,17.01,0.992,32.0,-1873.46,2385.46,17.01,31.0,0.992,0.992,0.0,0.992,0.0,31.0,-1.0,1.0,0.945,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6414,259.72525,92.74,0.0,0.0,-54.77,4289.28,17.01,-23.44,-4398.14,17.01,32.0,1912.76,-2418.31,17.01,0.992,32.0,-1812.48,2324.48,17.01,31.0,0.992,0.992,0.0,0.992,0.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6415,259.75882,92.74,0.0,0.0,-54.77,4289.28,17.01,-104.66,-4252.76,17.01,32.0,1792.11,-2303.37,46.04,0.992,32.0,-1812.48,2324.48,17.01,31.0,0.992,0.992,0.0,0.992,-1.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,1,0,0,0
6416,259.79227,92.74,0.0,0.0,-104.99,4211.99,17.01,-104.66,-4252.76,17.01,32.0,1792.11,-2303.37,46.04,0.992,32.0,-1744.26,2256.26,17.01,31.0,0.992,0.992,0.0,0.992,-1.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6417,259.8257,92.74,0.0,0.0,-104.99,4211.99,17.01,-104.66,-4252.76,17.01,32.0,1792.11,-2303.37,46.04,0.992,32.0,-1744.26,2256.26,17.01,31.0,0.992,0.992,0.0,0.992,-1.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6418,259.85916,92.74,0.0,0.0,-104.99,4211.99,17.01,-172.86,-4184.47,17.01,32.0,1725.48,-2217.29,71.36,0.992,32.0,-1744.26,2256.26,17.01,31.0,0.992,0.992,0.0,0.992,-0.938,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,1,0,0
6419,259.8926,92.74,0.0,0.0,-190.33,4126.47,17.01,-172.86,-4184.47,17.01,32.0,1725.48,-2217.29,71.36,0.992,32.0,-1669.45,2181.45,17.01,31.0,0.992,0.992,0.0,0.992,-0.938,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6420,259.92606,92.74,0.0,0.0,-190.33,4126.47,17.01,-258.85,-4126.21,17.01,32.0,1659.17,-2094.68,91.5,0.992,32.0,-1669.45,2181.45,17.01,31.0,0.992,0.992,0.0,0.992,0.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,1,0,0
6421,259.9595,92.74,0.0,0.0,-261.62,4077.97,17.01,-278.01,-4116.18,17.01,32.0,1645.16,-2069.73,94.79,0.992,32.0,-1590.88,2098.72,17.01,31.0,0.992,0.992,-1.0,0.992,0.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6422,259.99295,92.74,0.0,0.0,-281.08,4067.26,17.01,-278.01,-4116.18,17.01,32.0,1645.16,-2069.73,94.79,0.992,32.0,-1590.88,2098.72,17.01,31.0,0.992,0.992,-1.0,0.992,0.0,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6423,260.0264,92.74,0.0,0.0,-281.08,4067.26,17.01,-382.31,-4075.99,17.01,32.0,1571.33,-1943.03,99.37,0.992,32.0,-1526.77,2026.95,17.01,31.0,0.992,0.992,0.0,0.992,-0.305,31.0,-1.0,1.0,0.992,0.0,1.0,0.0,0,0,0,0,0,1,0,0
6424,260.05984,92.74,0.0,0.0,-364.78,4030.99,17.01,-404.66,-4070.14,17.01,32.0,1555.81,-1917.3,99.06,0.992,32.0,-1510.59,2008.24,17.01,31.0,0.992,0.992,0.0,0.992,-0.375,31.0,-1.0,1.0,0.562,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6425,260.0933,92.74,0.0,0.0,-364.78,4030.99,17.01,-474.11,-4057.39,17.01,32.0,1507.72,-1839.33,98.0,0.992,32.0,-1510.59,2008.24,17.01,31.0,0.992,0.992,0.0,0.992,-0.609,31.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6426,260.12674,92.74,0.0,0.0,-504.32,3999.24,17.01,-497.9,-4054.8,17.01,32.0,1491.18,-1813.08,97.64,0.992,32.0,-1410.95,1890.58,17.01,31.0,0.992,0.992,0.0,0.992,-0.648,31.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6427,260.1602,92.74,0.0,0.0,-504.32,3999.24,17.01,-497.9,-4054.8,17.01,32.0,1431.3,-1720.19,96.38,0.992,32.0,-1410.95,1890.58,17.01,31.0,0.992,0.992,0.0,0.555,-0.766,31.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6428,260.19363,92.74,0.0,0.0,-504.32,3999.24,17.01,-633.55,-4052.38,34.94,32.0,1431.3,-1720.19,96.38,0.992,32.0,-1350.36,1818.06,17.01,31.0,0.992,0.992,-0.273,0.578,-0.766,31.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0
6429,260.22708,92.74,0.0,0.0,-616.05,3995.34,17.01,-633.55,-4052.38,34.94,32.0,1431.3,-1720.19,96.38,0.992,32.0,-1350.36,1818.06,17.01,31.0,0.992,0.992,-0.273,0.578,-0.766,31.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6430,260.26053,92.74,0.0,0.0,-616.05,3995.34,17.01,-745.67,-4056.42,54.56,32.0,1340.3,-1584.81,94.63,0.992,32.0,-1281.16,1729.9,34.94,31.0,0.992,0.992,-1.0,0.523,-0.93,31.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0
6431,260.29398,92.74,0.0,0.0,-616.05,3995.34,17.01,-815.85,-4060.48,63.16,32.0,1340.3,-1584.81,94.63,0.992,32.0,-1246.21,1683.96,46.14,31.0,0.992,0.992,-0.992,0.469,-0.93,31.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6432,260.32742,92.74,0.0,0.0,-795.2,4022.97,32.29,-815.85,-4060.48,63.16,7.0,1242.76,-1446.28,93.06,0.992,32.0,-1246.21,1683.96,46.14,31.0,0.992,0.992,-0.992,0.281,-0.93,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
6433,260.36087,92.74,0.0,0.0,-821.29,4029.16,37.67,-923.11,-4066.93,73.94,7.0,1222.47,-1418.17,92.77,0.992,32.0,-1246.21,1683.96,46.14,31.0,0.992,0.992,-0.992,0.109,-0.93,31.0,0.492,1.0,-0.039,0.0,1.0,0.0,0,0,0,1,0,0,0,0
6434,260.39432,92.74,0.0,0.0,-901.17,4048.46,54.52,-923.11,-4066.93,73.94,7.0,1222.47,-1418.17,92.77,0.992,32.0,-1156.16,1564.68,74.31,31.0,0.984,0.992,0.0,0.023,-0.93,31.0,0.836,1.0,-0.141,0.0,1.0,0.0,0,1,0,0,0,0,0,1
6435,260.42776,92.74,0.0,0.0,-901.17,4048.46,54.52,-1104.93,-4078.2,83.24,7.0,1117.21,-1275.43,91.42,0.992,32.0,-1156.16,1564.68,74.31,31.0,0.984,0.992,0.0,0.0,-0.93,31.0,0.836,1.0,-0.25,0.0,1.0,0.0,0,0,0,1,0,0,0,0
6436,260.4612,92.74,0.0,0.0,-901.17,4048.46,54.52,-1141.33,-4080.46,83.23,7.0,1117.21,-1275.43,91.42,0.992,32.0,-1062.66,1438.95,97.61,31.0,0.992,0.992,0.0,0.0,-0.93,31.0,0.836,1.0,-0.305,0.0,1.0,0.0,0,0,0,0,0,0,0,1
6437,260.49466,92.74,0.0,0.0,-1111.65,4056.56,83.5,-1141.33,-4080.46,83.23,7.0,1028.61,-1158.29,89.94,0.992,32.0,-1062.66,1438.95,97.61,31.0,0.992,0.992,0.0,0.062,-0.93,31.0,0.992,1.0,-0.562,0.0,1.0,0.0,0,1,0,0,0,0,0,0
6438,260.5281,92.74,0.0,0.0,-1111.65,4056.56,83.5,-1286.69,-4089.5,83.17,7.0,1028.61,-1158.29,89.94,0.992,32.0,-1062.66,1438.95,97.61,0.0,0.992,0.992,0.0,0.078,-0.93,0.0,0.992,1.0,-0.68,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6439,260.56155,92.74,0.0,0.0,-1111.65,4056.56,83.5,-1286.69,-4089.5,83.17,7.0,1028.61,-1158.29,89.94,0.992,32.0,-946.91,1280.23,118.59,0.0,0.992,0.992,0.0,0.0,-0.93,0.0,0.992,1.0,-0.742,0.0,1.0,0.0,0,0,0,0,0,0,0,1
6440,260.595,92.74,0.0,0.0,-1302.57,4057.45,100.88,-1464.89,-4100.9,92.13,7.0,912.79,-1007.84,84.3,0.992,0.0,-946.91,1280.23,118.59,0.0,0.992,0.992,0.0,0.0,-0.859,0.0,0.992,0.0,-0.773,0.0,1.0,0.0,0,1,0,1,0,0,0,0
6441,260.62845,92.74,0.0,0.0,-1302.57,4057.45,100.88,-1500.53,-4103.18,93.34,7.0,912.79,-1007.84,84.3,0.992,0.0,-869.25,1173.21,128.75,0.0,0.992,0.992,0.0,0.0,-0.859,0.0,0.992,0.0,-0.922,0.0,1.0,0.0,0,0,0,0,0,1,0,1
6442,260.66348,92.74,0.0,0.0,-1455.39,4058.51,101.86,-1500.53,-4103.18,93.34,7.0,795.42,-856.56,74.15,0.992,0.0,-849.82,1146.41,130.83,0.0,0.984,0.992,0.0,0.0,0.0,0.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6443,260.69693,92.74,0.0,0.0,-1455.39,4058.51,101.86,-1643.09,-4112.3,96.38,16.0,771.96,-826.34,71.58,0.992,0.0,-849.82,1146.41,130.83,0.0,0.984,0.992,0.0,0.0,0.0,0.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
6444,260.73038,92.74,0.0,0.0,-1646.56,4060.19,100.6,-1643.09,-4112.3,96.38,16.0,771.96,-826.34,71.58,0.992,0.0,-752.59,1012.16,138.45,0.0,0.984,0.992,-0.93,0.0,0.0,0.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1
6445,260.76382,92.74,0.0,0.0,-1684.8,4060.58,100.34,-1821.29,-4123.7,96.38,16.0,654.74,-675.39,56.03,0.992,0.0,-752.59,1012.16,138.45,0.0,0.984,0.992,-0.93,0.0,0.0,12.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6446,260.79727,92.74,0.0,0.0,-1684.8,4060.58,100.34,-1856.93,-4125.98,96.14,16.0,631.32,-645.24,52.38,0.992,0.0,-674.72,904.45,141.21,0.0,0.992,0.992,-0.844,0.0,0.0,12.0,0.992,0.0,-0.961,0.0,0.0,0.0,0,0,0,0,0,1,0,1
6447,260.83072,92.74,0.0,0.0,-1837.76,4062.31,99.3,-1856.93,-4125.98,96.14,16.0,631.32,-645.24,52.38,0.992,0.0,-674.72,904.45,141.21,0.0,0.992,0.992,-0.844,0.0,0.0,12.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
6448,260.86417,92.74,0.0,0.0,-1914.24,4063.29,98.78,-1999.49,-4135.1,95.11,16.0,537.69,-524.83,36.04,0.992,0.0,-674.72,904.45,141.21,0.0,0.992,0.992,-0.844,0.0,0.0,12.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6449,260.898,92.74,0.0,0.0,-2028.96,4064.89,98.0,-1999.49,-4135.1,95.11,16.0,537.69,-524.83,36.04,0.992,0.0,-557.81,742.37,139.8,0.0,0.992,0.992,0.0,0.0,0.0,12.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
6450,260.93146,92.74,0.0,0.0,-2028.96,4064.89,98.0,-2177.69,-4146.5,93.55,16.0,416.06,-380.11,18.43,0.992,0.0,-557.81,742.37,139.8,0.0,0.992,0.992,0.0,0.0,0.875,12.0,0.992,0.0,-0.859,0.0,0.0,0.0,0,0,0,0,0,0,0,0
6451,260.9649,92.74,0.0,0.0,-2028.96,4064.89,98.0,-2213.33,-4148.78,92.89,16.0,389.81,-353.68,17.3,0.992,0.0,-489.56,647.53,135.91,0.0,0.984,0.992,0.0,0.0,0.875,12.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
6452,260.99835,92.74,0.0,0.0,-2239.33,4068.23,96.64,-2213.33,-4148.78,92.89,16.0,320.94,-292.41,21.05,0.992,0.0,-450.56,593.23,132.67,0.0,0.984,0.992,0.0,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
6453,261.0318,92.74,0.0,0.0,-2239.33,4068.23,96.64,-2373.71,-4159.04,87.69,16.0,320.94,-292.41,21.05,0.992,0.0,-450.56,593.23,132.67,0.0,0.984,0.992,0.0,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
6454,261.06525,92.74,0.0,0.0,-2392.4,4070.96,95.68,-2409.35,-4161.32,86.03,16.0,174.32,-185.44,45.89,0.992,0.0,-368.07,485.3,124.14,0.0,0.992,0.992,0.992,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0
6455,261.0987,92.74,0.0,0.0,-2392.4,4070.96,95.68,-2409.35,-4161.32,86.03,16.0,144.73,-164.48,51.13,0.992,0.0,-368.07,485.3,124.14,0.0,0.992,0.992,0.992,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1
6456,261.13214,95.33,11.67,-9.22,-2392.4,4070.96,95.68,-2587.55,-4172.72,75.03,16.0,144.73,-164.48,51.13,0.992,0.0,-368.07,485.3,124.14,0.0,0.992,0.992,0.992,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6457,261.1656,114.27,125.06,-84.47,-2583.9,4074.68,93.27,-2587.55,-4172.72,75.03,16.0,57.13,-112.63,64.58,0.992,0.0,-225.47,357.9,110.6,0.0,0.992,0.992,0.906,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0
6458,261.19904,122.81,125.45,-89.31,-2583.9,4074.68,93.27,-2730.11,-4181.84,62.99,16.0,57.13,-112.63,64.58,0.992,0.0,-225.47,357.9,110.6,0.0,0.992,0.992,0.906,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,1
6459,261.23248,159.5,4.23,-32.4,-2813.74,4079.54,84.87,-2730.11,-4181.84,62.99,16.0,-140.97,-75.76,84.48,0.992,0.0,-74.36,240.4,93.61,0.0,0.992,0.992,0.82,0.0,0.992,12.0,0.992,0.0,-1.0,0.0,1.0,1.0,0,0,0,1,0,1,0,0
6460,261.26593,182.83,-75.43,5.0,-2813.74,4079.54,84.87,-2908.31,-4193.17,43.87,100.0,-140.97,-75.76,84.48,0.992,0.0,-74.36,240.4,93.61,0.0,0.992,0.992,0.82,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,1
6461,261.29938,205.42,-155.01,42.37,-2966.82,4082.95,75.84,-2908.31,-4193.17,43.87,100.0,-140.97,-75.76,84.48,0.992,0.0,17.92,176.81,92.13,0.0,0.984,0.992,0.773,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0
6462,261.33282,221.88,-214.64,70.37,-3024.18,4084.26,71.75,-2908.31,-4193.17,43.87,100.0,-323.11,-41.8,92.26,0.992,0.0,52.49,152.89,91.73,0.0,0.992,0.992,0.773,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0
6463,261.36627,243.17,-294.08,107.67,-3024.18,4084.26,71.75,-3103.36,-4199.84,21.46,100.0,-323.11,-41.8,92.26,0.992,0.0,52.49,152.89,91.73,0.0,0.992,0.992,0.773,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0
6464,261.39972,263.72,-373.44,144.93,-3176.99,4087.78,58.95,-3103.36,-4199.84,21.46,100.0,-455.86,-16.94,91.38,0.992,0.0,144.61,88.93,90.69,0.0,0.984,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0
6465,261.43317,283.52,-452.72,182.15,-3253.31,4089.54,51.52,-3239.59,-4189.69,15.53,100.0,-522.32,-4.44,90.86,0.992,0.0,190.63,56.85,90.17,0.0,0.984,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0
6466,261.4666,302.58,-531.92,219.33,-3329.56,4091.3,43.41,-3239.59,-4189.69,15.53,100.0,-522.32,-4.44,90.86,0.992,0.0,190.63,56.85,90.17,0.0,0.984,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0
6467,261.50006,320.9,-611.04,256.47,-3329.56,4091.3,43.41,-3239.59,-4189.69,15.53,100.0,-655.4,20.72,89.82,0.992,0.0,282.58,-7.5,89.13,0.0,0.984,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
6468,261.53662,338.47,-690.08,293.58,-3329.56,4091.3,43.41,-3396.01,-4148.05,16.51,100.0,-688.7,27.04,89.56,0.992,0.0,305.55,-23.63,88.87,0.0,0.992,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6469,261.57007,355.31,-769.04,330.65,-3554.79,4082.25,19.22,-3396.01,-4148.05,16.51,100.0,-788.67,46.09,88.78,0.992,0.0,374.41,-72.12,88.09,0.0,0.992,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0
6470,261.60352,371.4,-847.92,367.68,-3554.79,4082.25,19.22,-3533.32,-4078.73,16.95,100.0,-822.02,52.46,88.52,0.992,0.0,397.35,-88.32,87.83,0.0,0.992,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
6471,261.63696,386.76,-926.72,404.67,-3697.96,4052.89,20.15,-3558.31,-4062.22,16.98,100.0,-822.02,52.46,88.52,0.992,12.0,397.35,-88.32,87.83,0.0,0.992,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0
6472,261.6704,394.16,-966.09,423.15,-3732.64,4042.89,23.39,-3558.31,-4062.22,16.98,100.0,-955.55,78.06,87.53,0.992,12.0,489.02,-153.26,86.79,0.0,0.992,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
6473,261.70386,415.26,-1084.08,478.53,-3732.64,4042.89,23.39,-3672.22,-3968.87,17.02,100.0,-955.55,78.06,87.53,0.992,12.0,489.02,-153.26,86.79,0.0,0.992,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6474,261.7373,421.93,-1123.37,496.97,-3732.64,4042.89,23.39,-3672.22,-3968.87,17.02,100.0,-955.55,78.06,87.53,0.992,12.0,489.02,-153.26,86.79,0.0,0.992,0.992,0.766,0.0,0.992,100.0,0.992,0.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6475,261.77075,440.82,-1241.12,552.25,-3918.04,3956.11,76.47,-3750.81,-3884.41,17.21,100.0,-1156.28,116.73,86.09,0.992,12.0,626.27,-251.16,84.54,0.0,0.992,0.992,0.773,0.0,0.992,100.0,0.992,1.0,-1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0
6476,261.8042,440.82,-1241.12,552.25,-3918.04,3956.11,76.47,-3750.81,-3884.41,17.21,100.0,-1156.28,116.73,86.09,0.992,12.0,626.27,-251.16,84.54,0.0,0.992,0.992,0.773,0.0,0.992,100.0,0.992,1.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1
6477,261.83765,440.82,-1241.12,552.25,-3918.04,3956.11,76.47,-3821.65,-3782.88,18.72,100.0,-1156.28,116.73,86.09,0.992,12.0,626.27,-251.16,84.54,0.0,0.992,0.992,0.773,0.0,0.992,100.0,0.992,1.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6478,261.8711,471.16,-1456.53,653.35,-3918.04,3956.11,76.47,-3834.04,-3759.62,18.98,100.0,-1156.28,116.73,86.09,0.992,12.0,626.27,-251.16,84.54,0.0,0.992,0.992,0.773,0.0,0.992,100.0,0.992,1.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6479,261.90454,471.16,-1456.53,653.35,-3918.04,3956.11,76.47,-3834.04,-3759.62,18.98,100.0,-1156.28,116.73,86.09,0.992,12.0,626.27,-251.16,84.54,0.0,0.992,0.992,0.773,0.0,0.992,100.0,0.992,1.0,-1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0
6480,261.938,493.93,-1651.83,745.03,-4069.16,3726.26,223.85,-3874.05,-3642.27,22.15,100.0,-1475.3,178.26,79.16,0.992,12.0,842.98,-407.37,68.99,0.0,0.992,0.992,0.852,0.992,0.0,100.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0
6481,261.97144,501.76,-1729.81,781.63,-4081.93,3607.51,272.42,-3877.69,-3619.11,22.7,100.0,-1475.3,178.26,79.16,0.992,12.0,934.01,-473.58,57.5,0.0,0.984,0.992,0.859,0.992,0.0,100.0,0.992,0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1
6482,262.00488,505.4,-1768.77,799.92,-4082.26,3576.98,281.91,-3877.69,-3619.11,22.7,100.0,-1643.85,210.73,69.35,0.992,12.0,956.75,-490.17,54.17,0.0,0.984,0.992,0.859,0.992,0.0,100.0,0.992,0.0,-1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1
